Date_Key,Scenario_ID,Division_ID,Cost_Center_ID,GL_Account_ID,Amount_EUR
20211130,BUD,DIV01,CC10,PL014,-258978.4
20211130,BUD,DIV01,CC04,PL020,-1413384.65
20211130,BUD,DIV01,CC07,PL021,-770755.91
20211130,BUD,DIV01,CC07,PL022,-534308.39
20211130,BUD,DIV01,CC06,PL023,-949395.43
20211130,BUD,DIV01,CC07,PL024,-921242.16
20211130,BUD,DIV01,CC09,PL025,-221913.48
20211130,BUD,DIV01,CC07,PL030,-493624.16
20211130,BUD,DIV01,CC07,PL031,42461.8
20211130,BUD,DIV01,CC07,PL032,-105218.66
20211130,BUD,DIV01,CC07,PL033,-21822.28
20211130,BUD,DIV01,CC07,PL040,-954228.12
20211130,BUD,DIV02,CC05,PL001,14945760.02
20211130,BUD,DIV02,CC05,PL002,-448372.8
20211130,BUD,DIV02,CC02,PL010,-4747937.32
20211130,BUD,DIV02,CC02,PL011,-1899174.93
20211130,BUD,DIV02,CC02,PL012,-1294892.0
20211130,BUD,DIV02,CC08,PL013,-517956.8
20211130,BUD,DIV02,CC10,PL014,-172652.27
20211130,BUD,DIV02,CC04,PL020,-942256.43
20211130,BUD,DIV02,CC07,PL021,-513837.27
20211130,BUD,DIV02,CC07,PL022,-356205.59
20211130,BUD,DIV02,CC06,PL023,-632930.28
20211130,BUD,DIV02,CC07,PL024,-614161.44
20211130,BUD,DIV02,CC09,PL025,-147942.32
20211130,BUD,DIV02,CC07,PL030,-329082.77
20211130,BUD,DIV02,CC07,PL031,28307.87
20211130,BUD,DIV02,CC07,PL032,-70145.77
20211130,BUD,DIV02,CC07,PL033,-14548.18
20211130,BUD,DIV02,CC07,PL040,-636152.08
20211130,BUD,DIV03,CC05,PL001,12454800.02
20211130,BUD,DIV03,CC05,PL002,-373644.0
20211130,BUD,DIV03,CC03,PL010,-3956614.44
20211130,BUD,DIV03,CC03,PL011,-1582645.77
20211130,BUD,DIV03,CC03,PL012,-1079076.66
20211130,BUD,DIV03,CC08,PL013,-431630.67
20211130,BUD,DIV03,CC10,PL014,-143876.89
20211130,BUD,DIV03,CC04,PL020,-785213.69
20211130,BUD,DIV03,CC07,PL021,-428197.73
20211130,BUD,DIV03,CC07,PL022,-296837.99
20211130,BUD,DIV03,CC06,PL023,-527441.9
20211130,BUD,DIV03,CC07,PL024,-511801.2
20211130,BUD,DIV03,CC09,PL025,-123285.27
20211130,BUD,DIV03,CC07,PL030,-274235.64
20211130,BUD,DIV03,CC07,PL031,23589.89
20211130,BUD,DIV03,CC07,PL032,-58454.81
20211130,BUD,DIV03,CC07,PL033,-12123.49
20211130,BUD,DIV03,CC07,PL040,-530126.73
20211231,ACT,DIV01,CC04,PL001,23759981.42
20211231,ACT,DIV01,CC04,PL002,-712799.44
20211231,ACT,DIV01,CC01,PL010,-7640830.97
20211231,ACT,DIV01,CC01,PL011,-3056332.39
20211231,ACT,DIV01,CC01,PL012,-2083862.99
20211231,ACT,DIV01,CC08,PL013,-833545.2
20211231,ACT,DIV01,CC10,PL014,-277848.4
20211231,ACT,DIV01,CC04,PL020,-1492239.35
20211231,ACT,DIV01,CC07,PL021,-821945.13
20211231,ACT,DIV01,CC07,PL022,-565896.78
20211231,ACT,DIV01,CC06,PL023,-1011317.1
20211231,ACT,DIV01,CC07,PL024,-931910.72
20211231,ACT,DIV01,CC09,PL025,-234161.88
20211231,ACT,DIV01,CC07,PL030,-485702.58
20211231,ACT,DIV01,CC07,PL031,45428.99
20211231,ACT,DIV01,CC07,PL032,-76176.52
20211231,ACT,DIV01,CC07,PL033,-21956.48
20211231,ACT,DIV01,CC07,PL040,-996487.66
20211231,ACT,DIV02,CC05,PL001,15839987.61
20211231,ACT,DIV02,CC05,PL002,-475199.63
20211231,ACT,DIV02,CC02,PL010,-5093887.31
20211231,ACT,DIV02,CC02,PL011,-2037554.93
20211231,ACT,DIV02,CC02,PL012,-1389241.99
20211231,ACT,DIV02,CC08,PL013,-555696.8
20211231,ACT,DIV02,CC10,PL014,-185232.27
20211231,ACT,DIV02,CC04,PL020,-994826.23
20211231,ACT,DIV02,CC07,PL021,-547963.42
20211231,ACT,DIV02,CC07,PL022,-377264.52
20211231,ACT,DIV02,CC06,PL023,-674211.4
20211231,ACT,DIV02,CC07,PL024,-621273.82
20211231,ACT,DIV02,CC09,PL025,-156107.92
20211231,ACT,DIV02,CC07,PL030,-323801.72
20211231,ACT,DIV02,CC07,PL031,30285.99
20211231,ACT,DIV02,CC07,PL032,-50784.35
20211231,ACT,DIV02,CC07,PL033,-14637.65
20211231,ACT,DIV02,CC07,PL040,-664325.11
20211231,ACT,DIV03,CC05,PL001,13199989.68
20211231,ACT,DIV03,CC05,PL002,-395999.69
20211231,ACT,DIV03,CC03,PL010,-4244906.09
20211231,ACT,DIV03,CC03,PL011,-1697962.44
20211231,ACT,DIV03,CC03,PL012,-1157701.66
20211231,ACT,DIV03,CC08,PL013,-463080.66
20211231,ACT,DIV03,CC10,PL014,-154360.22
20211231,ACT,DIV03,CC04,PL020,-829021.86
20211231,ACT,DIV03,CC07,PL021,-456636.18
20211231,ACT,DIV03,CC07,PL022,-314387.1
20211231,ACT,DIV03,CC06,PL023,-561842.83
20211231,ACT,DIV03,CC07,PL024,-517728.18
20211231,ACT,DIV03,CC09,PL025,-130089.93
20211231,ACT,DIV03,CC07,PL030,-269834.76
20211231,ACT,DIV03,CC07,PL031,25238.33
20211231,ACT,DIV03,CC07,PL032,-42320.29
20211231,ACT,DIV03,CC07,PL033,-12198.04
20211231,ACT,DIV03,CC07,PL040,-553604.25
20211231,BUD,DIV01,CC04,PL001,24691828.58
20211231,BUD,DIV01,CC04,PL002,-740754.86
20211231,BUD,DIV01,CC01,PL010,-7502637.15
20211231,BUD,DIV01,CC01,PL011,-3001054.86
20211231,BUD,DIV01,CC01,PL012,-2046173.77
20211231,BUD,DIV01,CC08,PL013,-818469.51
20211231,BUD,DIV01,CC10,PL014,-272823.17
20211231,BUD,DIV01,CC04,PL020,-1557407.11
20211231,BUD,DIV01,CC07,PL021,-822149.29
20211231,BUD,DIV01,CC07,PL022,-603686.44
20211231,BUD,DIV01,CC06,PL023,-1045325.43
20211231,BUD,DIV01,CC07,PL024,-930683.67
20211231,BUD,DIV01,CC09,PL025,-246003.9
20211231,BUD,DIV01,CC07,PL030,-487562.49
20211231,BUD,DIV01,CC07,PL031,49102.66
20211231,BUD,DIV01,CC07,PL032,-88861.07
20211231,BUD,DIV01,CC07,PL033,-23952.99
20211231,BUD,DIV01,CC07,PL040,-1274947.96
20211231,BUD,DIV02,CC05,PL001,16461219.05
20211231,BUD,DIV02,CC05,PL002,-493836.57
20211231,BUD,DIV02,CC02,PL010,-5001758.1
20211231,BUD,DIV02,CC02,PL011,-2000703.24
20211231,BUD,DIV02,CC02,PL012,-1364115.85
20211231,BUD,DIV02,CC08,PL013,-545646.34
20211231,BUD,DIV02,CC10,PL014,-181882.11
20211231,BUD,DIV02,CC04,PL020,-1038271.41
20211231,BUD,DIV02,CC07,PL021,-548099.52
20211231,BUD,DIV02,CC07,PL022,-402457.62
20211231,BUD,DIV02,CC06,PL023,-696883.62
20211231,BUD,DIV02,CC07,PL024,-620455.78
20211231,BUD,DIV02,CC09,PL025,-164002.6
20211231,BUD,DIV02,CC07,PL030,-325041.66
20211231,BUD,DIV02,CC07,PL031,32735.1
20211231,BUD,DIV02,CC07,PL032,-59240.72
20211231,BUD,DIV02,CC07,PL033,-15968.66
20211231,BUD,DIV02,CC07,PL040,-849965.3
20211231,BUD,DIV03,CC05,PL001,13717682.54
20211231,BUD,DIV03,CC05,PL002,-411530.48
20211231,BUD,DIV03,CC03,PL010,-4168131.75
20211231,BUD,DIV03,CC03,PL011,-1667252.7
20211231,BUD,DIV03,CC03,PL012,-1136763.2
20211231,BUD,DIV03,CC08,PL013,-454705.28
20211231,BUD,DIV03,CC10,PL014,-151568.43
20211231,BUD,DIV03,CC04,PL020,-865226.17
20211231,BUD,DIV03,CC07,PL021,-456749.6
20211231,BUD,DIV03,CC07,PL022,-335381.35
20211231,BUD,DIV03,CC06,PL023,-580736.35
20211231,BUD,DIV03,CC07,PL024,-517046.48
20211231,BUD,DIV03,CC09,PL025,-136668.83
20211231,BUD,DIV03,CC07,PL030,-270868.05
20211231,BUD,DIV03,CC07,PL031,27279.25
20211231,BUD,DIV03,CC07,PL032,-49367.26
20211231,BUD,DIV03,CC07,PL033,-13307.22
20211231,BUD,DIV03,CC07,PL040,-708304.42
20220131,ACT,DIV01,CC04,PL001,17881272.77
20220131,ACT,DIV01,CC04,PL002,-536438.18
20220131,ACT,DIV01,CC01,PL010,-5777514.67
20220131,ACT,DIV01,CC01,PL011,-2311005.87
20220131,ACT,DIV01,CC01,PL012,-1575685.82
20220131,ACT,DIV01,CC08,PL013,-630274.33
20220131,ACT,DIV01,CC10,PL014,-210091.44
20220131,ACT,DIV01,CC04,PL020,-1118600.19
20220131,ACT,DIV01,CC07,PL021,-612081.71
20220131,ACT,DIV01,CC07,PL022,-425360.14
20220131,ACT,DIV01,CC06,PL023,-750572.55
20220131,ACT,DIV01,CC07,PL024,-971520.97
20220131,ACT,DIV01,CC09,PL025,-168718.84
20220131,ACT,DIV01,CC07,PL030,-493275.25
20220131,ACT,DIV01,CC07,PL031,33779.44
20220131,ACT,DIV01,CC07,PL032,-23312.73
20220131,ACT,DIV01,CC07,PL033,-17293.81
20220131,ACT,DIV01,CC07,PL040,-642125.6
20220131,ACT,DIV02,CC05,PL001,11920848.52
20220131,ACT,DIV02,CC05,PL002,-357625.46
20220131,ACT,DIV02,CC02,PL010,-3851676.44
20220131,ACT,DIV02,CC02,PL011,-1540670.58
20220131,ACT,DIV02,CC02,PL012,-1050457.21
20220131,ACT,DIV02,CC08,PL013,-420182.88
20220131,ACT,DIV02,CC10,PL014,-140060.96
20220131,ACT,DIV02,CC04,PL020,-745733.46
20220131,ACT,DIV02,CC07,PL021,-408054.47
20220131,ACT,DIV02,CC07,PL022,-283573.43
20220131,ACT,DIV02,CC06,PL023,-500381.7
20220131,ACT,DIV02,CC07,PL024,-647680.65
20220131,ACT,DIV02,CC09,PL025,-112479.23
20220131,ACT,DIV02,CC07,PL030,-328850.17
20220131,ACT,DIV02,CC07,PL031,22519.63
20220131,ACT,DIV02,CC07,PL032,-15541.82
20220131,ACT,DIV02,CC07,PL033,-11529.21
20220131,ACT,DIV02,CC07,PL040,-428083.73
20220131,ACT,DIV03,CC05,PL001,9934040.43
20220131,ACT,DIV03,CC05,PL002,-298021.21
20220131,ACT,DIV03,CC03,PL010,-3209730.37
20220131,ACT,DIV03,CC03,PL011,-1283892.15
20220131,ACT,DIV03,CC03,PL012,-875381.01
20220131,ACT,DIV03,CC08,PL013,-350152.4
20220131,ACT,DIV03,CC10,PL014,-116717.47
20220131,ACT,DIV03,CC04,PL020,-621444.55
20220131,ACT,DIV03,CC07,PL021,-340045.39
20220131,ACT,DIV03,CC07,PL022,-236311.19
20220131,ACT,DIV03,CC06,PL023,-416984.75
20220131,ACT,DIV03,CC07,PL024,-539733.87
20220131,ACT,DIV03,CC09,PL025,-93732.69
20220131,ACT,DIV03,CC07,PL030,-274041.81
20220131,ACT,DIV03,CC07,PL031,18766.36
20220131,ACT,DIV03,CC07,PL032,-12951.52
20220131,ACT,DIV03,CC07,PL033,-9607.67
20220131,ACT,DIV03,CC07,PL040,-356736.44
20220131,BUD,DIV01,CC04,PL001,18179382.99
20220131,BUD,DIV01,CC04,PL002,-545381.49
20220131,BUD,DIV01,CC01,PL010,-5761345.63
20220131,BUD,DIV01,CC01,PL011,-2304538.25
20220131,BUD,DIV01,CC01,PL012,-1571276.08
20220131,BUD,DIV01,CC08,PL013,-628510.43
20220131,BUD,DIV01,CC10,PL014,-209503.48
20220131,BUD,DIV01,CC04,PL020,-1132068.62
20220131,BUD,DIV01,CC07,PL021,-623596.2
20220131,BUD,DIV01,CC07,PL022,-436997.87
20220131,BUD,DIV01,CC06,PL023,-779203.94
20220131,BUD,DIV01,CC07,PL024,-979231.42
20220131,BUD,DIV01,CC09,PL025,-176109.86
20220131,BUD,DIV01,CC07,PL030,-474650.58
20220131,BUD,DIV01,CC07,PL031,35616.61
20220131,BUD,DIV01,CC07,PL032,-81582.87
20220131,BUD,DIV01,CC07,PL033,-17246.24
20220131,BUD,DIV01,CC07,PL040,-698251.86
20220131,BUD,DIV02,CC05,PL001,12119588.66
20220131,BUD,DIV02,CC05,PL002,-363587.66
20220131,BUD,DIV02,CC02,PL010,-3840897.09
20220131,BUD,DIV02,CC02,PL011,-1536358.84
20220131,BUD,DIV02,CC02,PL012,-1047517.39
20220131,BUD,DIV02,CC08,PL013,-419006.96
20220131,BUD,DIV02,CC10,PL014,-139668.99
20220131,BUD,DIV02,CC04,PL020,-754712.41
20220131,BUD,DIV02,CC07,PL021,-415730.8
20220131,BUD,DIV02,CC07,PL022,-291331.91
20220131,BUD,DIV02,CC06,PL023,-519469.29
20220131,BUD,DIV02,CC07,PL024,-652820.95
20220131,BUD,DIV02,CC09,PL025,-117406.58
20220131,BUD,DIV02,CC07,PL030,-316433.72
20220131,BUD,DIV02,CC07,PL031,23744.4
20220131,BUD,DIV02,CC07,PL032,-54388.58
20220131,BUD,DIV02,CC07,PL033,-11497.49
20220131,BUD,DIV02,CC07,PL040,-465501.24
20220131,BUD,DIV03,CC05,PL001,10099657.21
20220131,BUD,DIV03,CC05,PL002,-302989.72
20220131,BUD,DIV03,CC03,PL010,-3200747.57
20220131,BUD,DIV03,CC03,PL011,-1280299.03
20220131,BUD,DIV03,CC03,PL012,-872931.16
20220131,BUD,DIV03,CC08,PL013,-349172.46
20220131,BUD,DIV03,CC10,PL014,-116390.82
20220131,BUD,DIV03,CC04,PL020,-628927.01
20220131,BUD,DIV03,CC07,PL021,-346442.33
20220131,BUD,DIV03,CC07,PL022,-242776.59
20220131,BUD,DIV03,CC06,PL023,-432891.08
20220131,BUD,DIV03,CC07,PL024,-544017.46
20220131,BUD,DIV03,CC09,PL025,-97838.81
20220131,BUD,DIV03,CC07,PL030,-263694.77
20220131,BUD,DIV03,CC07,PL031,19787.0
20220131,BUD,DIV03,CC07,PL032,-45323.82
20220131,BUD,DIV03,CC07,PL033,-9581.24
20220131,BUD,DIV03,CC07,PL040,-387917.7
20220228,ACT,DIV01,CC04,PL001,19320640.84
20220228,ACT,DIV01,CC04,PL002,-579619.23
20220228,ACT,DIV01,CC01,PL010,-7537890.98
20220228,ACT,DIV01,CC01,PL011,-3015156.39
20220228,ACT,DIV01,CC01,PL012,-2055788.45
20220228,ACT,DIV01,CC08,PL013,-822315.38
20220228,ACT,DIV01,CC10,PL014,-274105.13
20220228,ACT,DIV01,CC04,PL020,-1225194.12
20220228,ACT,DIV01,CC07,PL021,-660246.35
20220228,ACT,DIV01,CC07,PL022,-463949.22
20220228,ACT,DIV01,CC06,PL023,-832001.22
20220228,ACT,DIV01,CC07,PL024,-963982.97
20220228,ACT,DIV01,CC09,PL025,-185237.61
20220228,ACT,DIV01,CC07,PL030,-475282.7
20220228,ACT,DIV01,CC07,PL031,37169.95
20220228,ACT,DIV01,CC07,PL032,-69489.57
20220228,ACT,DIV01,CC07,PL033,-19312.23
20220228,ACT,DIV01,CC07,PL040,-49906.99
20220228,ACT,DIV02,CC05,PL001,12880427.23
20220228,ACT,DIV02,CC05,PL002,-386412.82
20220228,ACT,DIV02,CC02,PL010,-5025260.65
20220228,ACT,DIV02,CC02,PL011,-2010104.26
20220228,ACT,DIV02,CC02,PL012,-1370525.63
20220228,ACT,DIV02,CC08,PL013,-548210.25
20220228,ACT,DIV02,CC10,PL014,-182736.75
20220228,ACT,DIV02,CC04,PL020,-816796.08
20220228,ACT,DIV02,CC07,PL021,-440164.23
20220228,ACT,DIV02,CC07,PL022,-309299.48
20220228,ACT,DIV02,CC06,PL023,-554667.48
20220228,ACT,DIV02,CC07,PL024,-642655.31
20220228,ACT,DIV02,CC09,PL025,-123491.74
20220228,ACT,DIV02,CC07,PL030,-316855.14
20220228,ACT,DIV02,CC07,PL031,24779.96
20220228,ACT,DIV02,CC07,PL032,-46326.38
20220228,ACT,DIV02,CC07,PL033,-12874.82
20220228,ACT,DIV02,CC07,PL040,-33271.33
20220228,ACT,DIV03,CC05,PL001,10733689.36
20220228,ACT,DIV03,CC05,PL002,-322010.68
20220228,ACT,DIV03,CC03,PL010,-4187717.21
20220228,ACT,DIV03,CC03,PL011,-1675086.88
20220228,ACT,DIV03,CC03,PL012,-1142104.69
20220228,ACT,DIV03,CC08,PL013,-456841.88
20220228,ACT,DIV03,CC10,PL014,-152280.63
20220228,ACT,DIV03,CC04,PL020,-680663.4
20220228,ACT,DIV03,CC07,PL021,-366803.53
20220228,ACT,DIV03,CC07,PL022,-257749.57
20220228,ACT,DIV03,CC06,PL023,-462222.9
20220228,ACT,DIV03,CC07,PL024,-535546.09
20220228,ACT,DIV03,CC09,PL025,-102909.78
20220228,ACT,DIV03,CC07,PL030,-264045.95
20220228,ACT,DIV03,CC07,PL031,20649.97
20220228,ACT,DIV03,CC07,PL032,-38605.32
20220228,ACT,DIV03,CC07,PL033,-10729.02
20220228,ACT,DIV03,CC07,PL040,-27726.1
20220228,BUD,DIV01,CC04,PL001,19463745.01
20220228,BUD,DIV01,CC04,PL002,-583912.35
20220228,BUD,DIV01,CC01,PL010,-7340637.79
20220228,BUD,DIV01,CC01,PL011,-2936255.11
20220228,BUD,DIV01,CC01,PL012,-2001992.12
20220228,BUD,DIV01,CC08,PL013,-800796.85
20220228,BUD,DIV01,CC10,PL014,-266932.28
20220228,BUD,DIV01,CC04,PL020,-1205867.24
20220228,BUD,DIV01,CC07,PL021,-664204.0
20220228,BUD,DIV01,CC07,PL022,-464642.6
20220228,BUD,DIV01,CC06,PL023,-818150.89
20220228,BUD,DIV01,CC07,PL024,-967950.2
20220228,BUD,DIV01,CC09,PL025,-186943.14
20220228,BUD,DIV01,CC07,PL030,-488873.27
20220228,BUD,DIV01,CC07,PL031,37921.03
20220228,BUD,DIV01,CC07,PL032,-69259.16
20220228,BUD,DIV01,CC07,PL033,-19296.61
20220228,BUD,DIV01,CC07,PL040,-192066.68
20220228,BUD,DIV02,CC05,PL001,12975830.0
20220228,BUD,DIV02,CC05,PL002,-389274.9
20220228,BUD,DIV02,CC02,PL010,-4893758.52
20220228,BUD,DIV02,CC02,PL011,-1957503.41
20220228,BUD,DIV02,CC02,PL012,-1334661.42
20220228,BUD,DIV02,CC08,PL013,-533864.57
20220228,BUD,DIV02,CC10,PL014,-177954.86
20220228,BUD,DIV02,CC04,PL020,-803911.49
20220228,BUD,DIV02,CC07,PL021,-442802.67
20220228,BUD,DIV02,CC07,PL022,-309761.73
20220228,BUD,DIV02,CC06,PL023,-545433.93
20220228,BUD,DIV02,CC07,PL024,-645300.13
20220228,BUD,DIV02,CC09,PL025,-124628.76
20220228,BUD,DIV02,CC07,PL030,-325915.52
20220228,BUD,DIV02,CC07,PL031,25280.69
20220228,BUD,DIV02,CC07,PL032,-46172.77
20220228,BUD,DIV02,CC07,PL033,-12864.41
20220228,BUD,DIV02,CC07,PL040,-128044.45
20220228,BUD,DIV03,CC05,PL001,10813191.67
20220228,BUD,DIV03,CC05,PL002,-324395.75
20220228,BUD,DIV03,CC03,PL010,-4078132.1
20220228,BUD,DIV03,CC03,PL011,-1631252.84
20220228,BUD,DIV03,CC03,PL012,-1112217.85
20220228,BUD,DIV03,CC08,PL013,-444887.14
20220228,BUD,DIV03,CC10,PL014,-148295.71
20220228,BUD,DIV03,CC04,PL020,-669926.24
20220228,BUD,DIV03,CC07,PL021,-369002.22
20220228,BUD,DIV03,CC07,PL022,-258134.78
20220228,BUD,DIV03,CC06,PL023,-454528.27
20220228,BUD,DIV03,CC07,PL024,-537750.11
20220228,BUD,DIV03,CC09,PL025,-103857.3
20220228,BUD,DIV03,CC07,PL030,-271596.26
20220228,BUD,DIV03,CC07,PL031,21067.24
20220228,BUD,DIV03,CC07,PL032,-38477.31
20220228,BUD,DIV03,CC07,PL033,-10720.34
20220228,BUD,DIV03,CC07,PL040,-106703.71
20220331,ACT,DIV01,CC04,PL001,21405166.42
20220331,ACT,DIV01,CC04,PL002,-642154.99
20220331,ACT,DIV01,CC01,PL010,-8424653.61
20220331,ACT,DIV01,CC01,PL011,-3369861.44
20220331,ACT,DIV01,CC01,PL012,-2297632.8
20220331,ACT,DIV01,CC08,PL013,-919053.12
20220331,ACT,DIV01,CC10,PL014,-306351.04
20220331,ACT,DIV01,CC04,PL020,-1363622.86
20220331,ACT,DIV01,CC07,PL021,-741196.09
20220331,ACT,DIV01,CC07,PL022,-522908.81
20220331,ACT,DIV01,CC06,PL023,-899975.01
20220331,ACT,DIV01,CC07,PL024,-980112.0
20220331,ACT,DIV01,CC09,PL025,-204291.69
20220331,ACT,DIV01,CC07,PL030,-482638.99
20220331,ACT,DIV01,CC07,PL031,42424.54
20220331,ACT,DIV01,CC07,PL032,-39958.18
20220331,ACT,DIV01,CC07,PL033,-19995.77
20220331,ACT,DIV01,CC07,PL040,-65291.67
20220331,ACT,DIV02,CC05,PL001,14270110.95
20220331,ACT,DIV02,CC05,PL002,-428103.33
20220331,ACT,DIV02,CC02,PL010,-5616435.74
20220331,ACT,DIV02,CC02,PL011,-2246574.3
20220331,ACT,DIV02,CC02,PL012,-1531755.2
20220331,ACT,DIV02,CC08,PL013,-612702.08
20220331,ACT,DIV02,CC10,PL014,-204234.03
20220331,ACT,DIV02,CC04,PL020,-909081.91
20220331,ACT,DIV02,CC07,PL021,-494130.73
20220331,ACT,DIV02,CC07,PL022,-348605.88
20220331,ACT,DIV02,CC06,PL023,-599983.34
20220331,ACT,DIV02,CC07,PL024,-653408.0
20220331,ACT,DIV02,CC09,PL025,-136194.46
20220331,ACT,DIV02,CC07,PL030,-321759.33
20220331,ACT,DIV02,CC07,PL031,28283.03
20220331,ACT,DIV02,CC07,PL032,-26638.79
20220331,ACT,DIV02,CC07,PL033,-13330.51
20220331,ACT,DIV02,CC07,PL040,-43527.78
20220331,ACT,DIV03,CC05,PL001,11891759.12
20220331,ACT,DIV03,CC05,PL002,-356752.77
20220331,ACT,DIV03,CC03,PL010,-4680363.11
20220331,ACT,DIV03,CC03,PL011,-1872145.25
20220331,ACT,DIV03,CC03,PL012,-1276462.67
20220331,ACT,DIV03,CC08,PL013,-510585.07
20220331,ACT,DIV03,CC10,PL014,-170195.02
20220331,ACT,DIV03,CC04,PL020,-757568.26
20220331,ACT,DIV03,CC07,PL021,-411775.61
20220331,ACT,DIV03,CC07,PL022,-290504.9
20220331,ACT,DIV03,CC06,PL023,-499986.11
20220331,ACT,DIV03,CC07,PL024,-544506.67
20220331,ACT,DIV03,CC09,PL025,-113495.38
20220331,ACT,DIV03,CC07,PL030,-268132.77
20220331,ACT,DIV03,CC07,PL031,23569.19
20220331,ACT,DIV03,CC07,PL032,-22198.99
20220331,ACT,DIV03,CC07,PL033,-11108.76
20220331,ACT,DIV03,CC07,PL040,-36273.15
20220331,BUD,DIV01,CC04,PL001,21289734.53
20220331,BUD,DIV01,CC04,PL002,-638692.04
20220331,BUD,DIV01,CC01,PL010,-8195612.92
20220331,BUD,DIV01,CC01,PL011,-3278245.17
20220331,BUD,DIV01,CC01,PL012,-2235167.16
20220331,BUD,DIV01,CC08,PL013,-894066.86
20220331,BUD,DIV01,CC10,PL014,-298022.29
20220331,BUD,DIV01,CC04,PL020,-1357410.99
20220331,BUD,DIV01,CC07,PL021,-728880.24
20220331,BUD,DIV01,CC07,PL022,-522486.61
20220331,BUD,DIV01,CC06,PL023,-912277.18
20220331,BUD,DIV01,CC07,PL024,-979739.98
20220331,BUD,DIV01,CC09,PL025,-209713.46
20220331,BUD,DIV01,CC07,PL030,-485176.82
20220331,BUD,DIV01,CC07,PL031,41835.66
20220331,BUD,DIV01,CC07,PL032,-83889.29
20220331,BUD,DIV01,CC07,PL033,-21318.43
20220331,BUD,DIV01,CC07,PL040,-137443.81
20220331,BUD,DIV02,CC05,PL001,14193156.36
20220331,BUD,DIV02,CC05,PL002,-425794.69
20220331,BUD,DIV02,CC02,PL010,-5463741.95
20220331,BUD,DIV02,CC02,PL011,-2185496.78
20220331,BUD,DIV02,CC02,PL012,-1490111.44
20220331,BUD,DIV02,CC08,PL013,-596044.58
20220331,BUD,DIV02,CC10,PL014,-198681.53
20220331,BUD,DIV02,CC04,PL020,-904940.66
20220331,BUD,DIV02,CC07,PL021,-485920.16
20220331,BUD,DIV02,CC07,PL022,-348324.4
20220331,BUD,DIV02,CC06,PL023,-608184.79
20220331,BUD,DIV02,CC07,PL024,-653159.99
20220331,BUD,DIV02,CC09,PL025,-139808.97
20220331,BUD,DIV02,CC07,PL030,-323451.21
20220331,BUD,DIV02,CC07,PL031,27890.44
20220331,BUD,DIV02,CC07,PL032,-55926.2
20220331,BUD,DIV02,CC07,PL033,-14212.28
20220331,BUD,DIV02,CC07,PL040,-91629.21
20220331,BUD,DIV03,CC05,PL001,11827630.3
20220331,BUD,DIV03,CC05,PL002,-354828.91
20220331,BUD,DIV03,CC03,PL010,-4553118.29
20220331,BUD,DIV03,CC03,PL011,-1821247.32
20220331,BUD,DIV03,CC03,PL012,-1241759.53
20220331,BUD,DIV03,CC08,PL013,-496703.81
20220331,BUD,DIV03,CC10,PL014,-165567.94
20220331,BUD,DIV03,CC04,PL020,-754117.21
20220331,BUD,DIV03,CC07,PL021,-404933.47
20220331,BUD,DIV03,CC07,PL022,-290270.34
20220331,BUD,DIV03,CC06,PL023,-506820.65
20220331,BUD,DIV03,CC07,PL024,-544299.99
20220331,BUD,DIV03,CC09,PL025,-116507.48
20220331,BUD,DIV03,CC07,PL030,-269542.68
20220331,BUD,DIV03,CC07,PL031,23242.03
20220331,BUD,DIV03,CC07,PL032,-46605.16
20220331,BUD,DIV03,CC07,PL033,-11843.57
20220331,BUD,DIV03,CC07,PL040,-76357.67
20220430,ACT,DIV01,CC04,PL001,20634103.57
20220430,ACT,DIV01,CC04,PL002,-619023.11
20220430,ACT,DIV01,CC01,PL010,-8034933.23
20220430,ACT,DIV01,CC01,PL011,-3213973.29
20220430,ACT,DIV01,CC01,PL012,-2191345.43
20220430,ACT,DIV01,CC08,PL013,-876538.17
20220430,ACT,DIV01,CC10,PL014,-292179.39
20220430,ACT,DIV01,CC04,PL020,-1300517.42
20220430,ACT,DIV01,CC07,PL021,-699858.7
20220430,ACT,DIV01,CC07,PL022,-499135.16
20220430,ACT,DIV01,CC06,PL023,-876121.62
20220430,ACT,DIV01,CC07,PL024,-971177.28
20220430,ACT,DIV01,CC09,PL025,-194909.67
20220430,ACT,DIV01,CC07,PL030,-483441.79
20220430,ACT,DIV01,CC07,PL031,39012.89
20220430,ACT,DIV01,CC07,PL032,-58010.5
20220430,ACT,DIV01,CC07,PL033,-20228.18
20220430,ACT,DIV01,CC07,PL040,-95682.59
20220430,ACT,DIV02,CC05,PL001,13756069.05
20220430,ACT,DIV02,CC05,PL002,-412682.07
20220430,ACT,DIV02,CC02,PL010,-5356622.15
20220430,ACT,DIV02,CC02,PL011,-2142648.86
20220430,ACT,DIV02,CC02,PL012,-1460896.95
20220430,ACT,DIV02,CC08,PL013,-584358.78
20220430,ACT,DIV02,CC10,PL014,-194786.26
20220430,ACT,DIV02,CC04,PL020,-867011.61
20220430,ACT,DIV02,CC07,PL021,-466572.47
20220430,ACT,DIV02,CC07,PL022,-332756.78
20220430,ACT,DIV02,CC06,PL023,-584081.08
20220430,ACT,DIV02,CC07,PL024,-647451.52
20220430,ACT,DIV02,CC09,PL025,-129939.78
20220430,ACT,DIV02,CC07,PL030,-322294.53
20220430,ACT,DIV02,CC07,PL031,26008.59
20220430,ACT,DIV02,CC07,PL032,-38673.66
