Date_Key,Division_ID,Product_Group_ID,Region_ID,Customer_Segment_ID,Revenue_EUR,Quantity_Sold,Avg_Selling_Price
20220331,DIV01,PG01,REG03,SEG01,687182.55,1479,464.63
20220331,DIV01,PG01,REG03,SEG02,522993.96,7867,66.48
20220331,DIV01,PG01,REG03,SEG03,253923.53,1796,141.38
20220331,DIV01,PG01,REG03,SEG04,267298.5,1171,228.27
20220331,DIV01,PG01,REG04,SEG01,409152.71,909,450.11
20220331,DIV01,PG01,REG04,SEG02,313481.88,665,471.4
20220331,DIV01,PG01,REG04,SEG03,154281.45,518,297.84
20220331,DIV01,PG01,REG04,SEG04,151291.88,1722,87.86
20220331,DIV01,PG02,REG01,SEG01,965434.86,4636,208.25
20220331,DIV01,PG02,REG01,SEG02,732190.36,2823,259.37
20220331,DIV01,PG02,REG01,SEG03,367176.35,1518,241.88
20220331,DIV01,PG02,REG01,SEG04,362708.52,1549,234.16
20220331,DIV01,PG02,REG02,SEG01,709545.22,3682,192.71
20220331,DIV01,PG02,REG02,SEG02,514614.92,3934,130.81
20220331,DIV01,PG02,REG02,SEG03,254219.94,746,340.78
20220331,DIV01,PG02,REG02,SEG04,256823.74,2949,87.09
20220331,DIV01,PG02,REG03,SEG01,711656.42,2534,280.84
20220331,DIV01,PG02,REG03,SEG02,525473.94,1301,403.9
20220331,DIV01,PG02,REG03,SEG03,268616.74,2849,94.28
20220331,DIV01,PG02,REG03,SEG04,250844.37,3731,67.23
20220331,DIV01,PG02,REG04,SEG01,405638.62,2928,138.54
20220331,DIV01,PG02,REG04,SEG02,307444.1,1650,186.33
20220331,DIV01,PG02,REG04,SEG03,159785.57,446,358.26
20220331,DIV01,PG02,REG04,SEG04,153039.09,416,367.88
20220331,DIV01,PG03,REG01,SEG01,1008374.2,2019,499.44
20220331,DIV01,PG03,REG01,SEG02,741989.84,1937,383.06
20220331,DIV01,PG03,REG01,SEG03,375649.65,6977,53.84
20220331,DIV01,PG03,REG01,SEG04,357818.79,851,420.47
20220331,DIV01,PG03,REG02,SEG01,708360.68,3057,231.72
20220331,DIV01,PG03,REG02,SEG02,515586.91,1657,311.16
20220331,DIV01,PG03,REG02,SEG03,262979.14,1002,262.45
20220331,DIV01,PG03,REG02,SEG04,260014.62,662,392.77
20220331,DIV01,PG03,REG03,SEG01,673236.86,2941,228.91
20220331,DIV01,PG03,REG03,SEG02,508154.6,1312,387.31
20220331,DIV01,PG03,REG03,SEG03,259220.63,918,282.38
20220331,DIV01,PG03,REG03,SEG04,265694.4,679,391.3
20220331,DIV01,PG03,REG04,SEG01,423000.97,1641,257.77
20220331,DIV01,PG03,REG04,SEG02,318981.41,1671,190.89
20220331,DIV01,PG03,REG04,SEG03,151959.13,383,396.76
20220331,DIV01,PG03,REG04,SEG04,158319.03,1097,144.32
20220331,DIV02,PG04,REG01,SEG01,643905.97,2137,301.31
20220331,DIV02,PG04,REG01,SEG02,480009.71,1549,309.88
20220331,DIV02,PG04,REG01,SEG03,235226.86,495,475.21
20220331,DIV02,PG04,REG01,SEG04,232925.39,561,415.2
20220331,DIV02,PG04,REG02,SEG01,474130.82,2336,202.97
20220331,DIV02,PG04,REG02,SEG02,344095.57,959,358.81
20220331,DIV02,PG04,REG02,SEG03,171829.2,429,400.53
20220331,DIV02,PG04,REG02,SEG04,173688.82,882,196.93
20220331,DIV02,PG04,REG03,SEG01,444168.29,1101,403.42
20220331,DIV02,PG04,REG03,SEG02,358032.04,3004,119.19
20220331,DIV02,PG04,REG03,SEG03,179438.46,903,198.71
20220331,DIV02,PG04,REG03,SEG04,174966.59,544,321.63
20220331,DIV02,PG04,REG04,SEG01,279458.86,634,440.79
20220331,DIV02,PG04,REG04,SEG02,215783.88,1520,141.96
20220331,DIV02,PG04,REG04,SEG03,102991.69,354,290.94
20220331,DIV02,PG04,REG04,SEG04,101310.18,1024,98.94
20220331,DIV02,PG05,REG01,SEG01,650088.67,2567,253.25
20220331,DIV02,PG05,REG01,SEG02,500182.0,5439,91.96
20220331,DIV02,PG05,REG01,SEG03,234760.75,785,299.06
20220331,DIV02,PG05,REG01,SEG04,233359.4,648,360.12
20220331,DIV02,PG05,REG02,SEG01,461360.34,3442,134.04
20220331,DIV02,PG05,REG02,SEG02,334407.69,691,483.95
20220331,DIV02,PG05,REG02,SEG03,170173.01,1098,154.98
20220331,DIV02,PG05,REG02,SEG04,175378.46,2152,81.5
20220331,DIV02,PG05,REG03,SEG01,445432.22,1572,283.35
20220331,DIV02,PG05,REG03,SEG02,337243.07,771,437.41
20220331,DIV02,PG05,REG03,SEG03,171933.0,1424,120.74
20220331,DIV02,PG05,REG03,SEG04,167775.34,575,291.78
20220331,DIV02,PG05,REG04,SEG01,276586.52,3417,80.94
20220331,DIV02,PG05,REG04,SEG02,215367.03,489,440.42
20220331,DIV02,PG05,REG04,SEG03,100824.7,707,142.61
20220331,DIV02,PG05,REG04,SEG04,103337.17,279,370.38
20220331,DIV02,PG06,REG01,SEG01,645189.03,2005,321.79
20220331,DIV02,PG06,REG01,SEG02,501904.66,1596,314.48
20220331,DIV02,PG06,REG01,SEG03,242483.02,676,358.7
20220331,DIV02,PG06,REG01,SEG04,238079.74,4462,53.36
20220331,DIV02,PG06,REG02,SEG01,448581.15,5693,78.8
20220331,DIV02,PG06,REG02,SEG02,343543.92,831,413.41
20220331,DIV02,PG06,REG02,SEG03,173526.07,377,460.28
20220331,DIV02,PG06,REG02,SEG04,178421.64,693,257.46
20220331,DIV02,PG06,REG03,SEG01,464593.53,1216,382.07
20220331,DIV02,PG06,REG03,SEG02,340459.45,762,446.8
20220331,DIV02,PG06,REG03,SEG03,172562.57,472,365.6
20220331,DIV02,PG06,REG03,SEG04,176099.92,957,184.01
20220331,DIV02,PG06,REG04,SEG01,279573.91,674,414.8
20220331,DIV02,PG06,REG04,SEG02,202400.71,1248,162.18
20220331,DIV02,PG06,REG04,SEG03,107225.25,282,380.23
20220331,DIV02,PG06,REG04,SEG04,103550.19,225,460.22
20220331,DIV03,PG07,REG01,SEG01,525101.08,1716,306.0
20220331,DIV03,PG07,REG01,SEG02,400617.45,842,475.79
20220331,DIV03,PG07,REG01,SEG03,197822.05,447,442.55
20220331,DIV03,PG07,REG01,SEG04,198372.88,596,332.84
20220331,DIV03,PG07,REG02,SEG01,378410.73,818,462.6
20220331,DIV03,PG07,REG02,SEG02,293185.77,781,375.4
20220331,DIV03,PG07,REG02,SEG03,141042.4,518,272.28
20220331,DIV03,PG07,REG02,SEG04,149990.97,502,298.79
20220331,DIV03,PG07,REG03,SEG01,400066.01,4737,84.46
20220331,DIV03,PG07,REG03,SEG02,279498.13,707,395.33
20220331,DIV03,PG07,REG03,SEG03,142297.97,562,253.2
20220331,DIV03,PG07,REG03,SEG04,141452.37,509,277.9
20220331,DIV03,PG07,REG04,SEG01,230191.68,2775,82.95
20220331,DIV03,PG07,REG04,SEG02,175862.17,453,388.22
20220331,DIV03,PG07,REG04,SEG03,85760.74,222,386.31
20220331,DIV03,PG07,REG04,SEG04,89048.28,389,228.92
20220331,DIV03,PG08,REG01,SEG01,517657.49,5094,101.62
20220331,DIV03,PG08,REG01,SEG02,417542.19,2117,197.23
20220331,DIV03,PG08,REG01,SEG03,206048.37,768,268.29
20220331,DIV03,PG08,REG01,SEG04,195050.89,657,296.88
20220331,DIV03,PG08,REG02,SEG01,376883.9,789,477.67
20220331,DIV03,PG08,REG02,SEG02,280306.97,668,419.62
20220331,DIV03,PG08,REG02,SEG03,148249.74,1169,126.82
20220331,DIV03,PG08,REG02,SEG04,138742.86,1456,95.29
20220331,DIV03,PG08,REG03,SEG01,378480.16,1302,290.69
20220331,DIV03,PG08,REG03,SEG02,286092.94,3369,84.92
20220331,DIV03,PG08,REG03,SEG03,147349.57,415,355.06
20220331,DIV03,PG08,REG03,SEG04,140306.34,664,211.3
20220331,DIV03,PG08,REG04,SEG01,225657.09,3445,65.5
20220331,DIV03,PG08,REG04,SEG02,175592.83,1192,147.31
20220331,DIV03,PG08,REG04,SEG03,87946.71,206,426.93
20220331,DIV03,PG08,REG04,SEG04,88741.69,262,338.71
20220331,DIV03,PG09,REG01,SEG01,548071.69,1208,453.7
20220331,DIV03,PG09,REG01,SEG02,400522.65,2122,188.75
20220331,DIV03,PG09,REG01,SEG03,194795.17,3738,52.11
20220331,DIV03,PG09,REG01,SEG04,206431.96,522,395.46
20220331,DIV03,PG09,REG02,SEG01,398018.91,1820,218.69
20220331,DIV03,PG09,REG02,SEG02,282576.27,3101,91.12
20220331,DIV03,PG09,REG02,SEG03,143402.43,289,496.2
20220331,DIV03,PG09,REG02,SEG04,142426.15,1043,136.55
20220331,DIV03,PG09,REG03,SEG01,390018.67,2613,149.26
20220331,DIV03,PG09,REG03,SEG02,297439.74,727,409.13
20220331,DIV03,PG09,REG03,SEG03,148121.46,1179,125.63
20220331,DIV03,PG09,REG03,SEG04,140462.78,592,237.27
20220331,DIV03,PG09,REG04,SEG01,223643.93,1134,197.22
20220331,DIV03,PG09,REG04,SEG02,174027.54,1286,135.32
20220331,DIV03,PG09,REG04,SEG03,84555.24,287,294.62
20220331,DIV03,PG09,REG04,SEG04,89624.23,858,104.46
20220430,DIV01,PG01,REG01,SEG01,910377.12,4325,210.49
20220430,DIV01,PG01,REG01,SEG02,680537.88,2946,231.0
20220430,DIV01,PG01,REG01,SEG03,344255.32,1529,225.15
20220430,DIV01,PG01,REG01,SEG04,348239.38,4368,79.73
20220430,DIV01,PG01,REG02,SEG01,682283.22,1992,342.51
20220430,DIV01,PG01,REG02,SEG02,493899.24,6150,80.31
20220430,DIV01,PG01,REG02,SEG03,243946.46,1313,185.79
20220430,DIV01,PG01,REG02,SEG04,251539.41,510,493.21
20220430,DIV01,PG01,REG03,SEG01,644308.21,2211,291.41
20220430,DIV01,PG01,REG03,SEG02,518718.08,1198,432.99
20220430,DIV01,PG01,REG03,SEG03,243006.07,504,482.15
20220430,DIV01,PG01,REG03,SEG04,251559.34,511,492.29
20220430,DIV01,PG01,REG04,SEG01,405575.92,1142,355.15
20220430,DIV01,PG01,REG04,SEG02,310795.66,858,362.23
20220430,DIV01,PG01,REG04,SEG03,147727.34,439,336.51
20220430,DIV01,PG01,REG04,SEG04,154338.87,799,193.17
20220430,DIV01,PG02,REG01,SEG01,957914.82,3588,266.98
20220430,DIV01,PG02,REG01,SEG02,689565.24,2129,323.89
20220430,DIV01,PG02,REG01,SEG03,351768.54,1584,222.08
20220430,DIV01,PG02,REG01,SEG04,353321.38,2285,154.63
20220430,DIV01,PG02,REG02,SEG01,670164.79,1354,494.95
20220430,DIV01,PG02,REG02,SEG02,488453.76,1492,327.38
20220430,DIV01,PG02,REG02,SEG03,257487.26,1362,189.05
20220430,DIV01,PG02,REG02,SEG04,254315.46,650,391.25
20220430,DIV01,PG02,REG03,SEG01,671884.33,8729,76.97
20220430,DIV01,PG02,REG03,SEG02,494120.6,2693,183.48
20220430,DIV01,PG02,REG03,SEG03,242610.98,1708,142.04
20220430,DIV01,PG02,REG03,SEG04,240339.66,516,465.77
20220430,DIV01,PG02,REG04,SEG01,402437.69,846,475.69
20220430,DIV01,PG02,REG04,SEG02,305210.71,1542,197.93
20220430,DIV01,PG02,REG04,SEG03,147081.42,433,339.68
20220430,DIV01,PG02,REG04,SEG04,152859.77,537,284.66
20220430,DIV01,PG03,REG01,SEG01,967307.46,2831,341.68
20220430,DIV01,PG03,REG01,SEG02,686957.38,11324,60.66
20220430,DIV01,PG03,REG01,SEG03,359088.94,1803,199.16
20220430,DIV01,PG03,REG01,SEG04,342187.17,1169,292.72
20220430,DIV01,PG03,REG02,SEG01,687157.25,1967,349.34
20220430,DIV01,PG03,REG02,SEG02,489081.95,1361,359.35
20220430,DIV01,PG03,REG02,SEG03,253947.88,784,323.91
20220430,DIV01,PG03,REG02,SEG04,247199.3,1269,194.8
20220430,DIV01,PG03,REG03,SEG01,662439.16,12565,52.72
20220430,DIV01,PG03,REG03,SEG02,513899.88,6306,81.49
20220430,DIV01,PG03,REG03,SEG03,243425.46,725,335.76
20220430,DIV01,PG03,REG03,SEG04,242408.57,1708,141.93
20220430,DIV01,PG03,REG04,SEG01,386263.75,1219,316.87
20220430,DIV01,PG03,REG04,SEG02,307414.04,655,469.33
20220430,DIV01,PG03,REG04,SEG03,146580.5,1720,85.22
20220430,DIV01,PG03,REG04,SEG04,152434.46,801,190.31
20220430,DIV02,PG04,REG01,SEG01,632155.96,3945,160.24
20220430,DIV02,PG04,REG01,SEG02,453796.79,2800,162.07
20220430,DIV02,PG04,REG01,SEG03,228927.98,909,251.85
20220430,DIV02,PG04,REG01,SEG04,235454.64,1366,172.37
20220430,DIV02,PG04,REG02,SEG01,453655.94,5274,86.02
20220430,DIV02,PG04,REG02,SEG02,345333.52,1506,229.31
20220430,DIV02,PG04,REG02,SEG03,161954.89,651,248.78
20220430,DIV02,PG04,REG02,SEG04,166447.42,437,380.89
20220430,DIV02,PG04,REG03,SEG01,452911.83,1081,418.97
20220430,DIV02,PG04,REG03,SEG02,340568.58,5780,58.92
20220430,DIV02,PG04,REG03,SEG03,164798.65,379,434.82
20220430,DIV02,PG04,REG03,SEG04,169822.42,365,465.27
20220430,DIV02,PG04,REG04,SEG01,268230.21,2258,118.79
20220430,DIV02,PG04,REG04,SEG02,203272.44,1226,165.8
20220430,DIV02,PG04,REG04,SEG03,99535.9,391,254.57
20220430,DIV02,PG04,REG04,SEG04,98829.1,306,322.97
20220430,DIV02,PG05,REG01,SEG01,599869.85,5380,111.5
20220430,DIV02,PG05,REG01,SEG02,464709.84,3884,119.65
20220430,DIV02,PG05,REG01,SEG03,227144.19,4072,55.78
20220430,DIV02,PG05,REG01,SEG04,232940.81,618,376.93
20220430,DIV02,PG05,REG02,SEG01,443368.6,950,466.7
20220430,DIV02,PG05,REG02,SEG02,344474.48,707,487.23
20220430,DIV02,PG05,REG02,SEG03,164688.51,609,270.42
20220430,DIV02,PG05,REG02,SEG04,168254.36,534,315.08
20220430,DIV02,PG05,REG03,SEG01,440434.47,6527,67.48
20220430,DIV02,PG05,REG03,SEG02,343977.16,1541,223.22
20220430,DIV02,PG05,REG03,SEG03,167250.24,1217,137.43
20220430,DIV02,PG05,REG03,SEG04,165529.09,1004,164.87
20220430,DIV02,PG05,REG04,SEG01,275000.35,733,375.17
20220430,DIV02,PG05,REG04,SEG02,199805.84,740,270.01
20220430,DIV02,PG05,REG04,SEG03,101331.48,278,364.5
20220430,DIV02,PG05,REG04,SEG04,101031.34,216,467.74
20220430,DIV02,PG06,REG01,SEG01,632851.16,3978,159.09
20220430,DIV02,PG06,REG01,SEG02,448507.36,1078,416.06
20220430,DIV02,PG06,REG01,SEG03,235367.97,664,354.47
20220430,DIV02,PG06,REG01,SEG04,236607.49,695,340.44
20220430,DIV02,PG06,REG02,SEG01,435200.67,1706,255.1
20220430,DIV02,PG06,REG02,SEG02,337574.0,2052,164.51
20220430,DIV02,PG06,REG02,SEG03,167736.6,350,479.25
20220430,DIV02,PG06,REG02,SEG04,170922.61,3076,55.57
20220430,DIV02,PG06,REG03,SEG01,453289.76,1333,340.05
20220430,DIV02,PG06,REG03,SEG02,343851.51,1501,229.08
20220430,DIV02,PG06,REG03,SEG03,167523.79,367,456.47
20220430,DIV02,PG06,REG03,SEG04,166623.71,1234,135.03
20220430,DIV02,PG06,REG04,SEG01,264562.18,624,423.98
20220430,DIV02,PG06,REG04,SEG02,195705.18,1052,186.03
20220430,DIV02,PG06,REG04,SEG03,103561.15,299,346.36
20220430,DIV02,PG06,REG04,SEG04,98890.12,524,188.72
20220430,DIV03,PG07,REG01,SEG01,513957.04,1156,444.6
20220430,DIV03,PG07,REG01,SEG02,395283.14,4392,90.0
20220430,DIV03,PG07,REG01,SEG03,196221.15,491,399.64
20220430,DIV03,PG07,REG01,SEG04,191690.12,1678,114.24
20220430,DIV03,PG07,REG02,SEG01,377083.58,804,469.01
20220430,DIV03,PG07,REG02,SEG02,275031.57,1457,188.77
20220430,DIV03,PG07,REG02,SEG03,144049.47,345,417.53
20220430,DIV03,PG07,REG02,SEG04,133119.09,1634,81.47
20220430,DIV03,PG07,REG03,SEG01,375533.29,1311,286.45
20220430,DIV03,PG07,REG03,SEG02,280722.8,738,380.38
20220430,DIV03,PG07,REG03,SEG03,134994.22,617,218.79
20220430,DIV03,PG07,REG03,SEG04,140910.73,1012,139.24
20220430,DIV03,PG07,REG04,SEG01,216192.18,453,477.25
20220430,DIV03,PG07,REG04,SEG02,165720.26,397,417.43
20220430,DIV03,PG07,REG04,SEG03,81096.38,1059,76.58
20220430,DIV03,PG07,REG04,SEG04,81077.03,207,391.68
20220430,DIV03,PG08,REG01,SEG01,507652.17,1113,456.11
20220430,DIV03,PG08,REG01,SEG02,385380.31,1160,332.22
20220430,DIV03,PG08,REG01,SEG03,196038.55,444,441.53
20220430,DIV03,PG08,REG01,SEG04,188921.91,1038,182.01
20220430,DIV03,PG08,REG02,SEG01,366110.05,2097,174.59
20220430,DIV03,PG08,REG02,SEG02,273793.32,873,313.62
20220430,DIV03,PG08,REG02,SEG03,138402.32,392,353.07
20220430,DIV03,PG08,REG02,SEG04,134219.74,1732,77.49
20220430,DIV03,PG08,REG03,SEG01,377174.35,7082,53.26
20220430,DIV03,PG08,REG03,SEG02,279123.9,564,494.9
20220430,DIV03,PG08,REG03,SEG03,134175.73,470,285.48
20220430,DIV03,PG08,REG03,SEG04,133182.13,414,321.7
20220430,DIV03,PG08,REG04,SEG01,230476.87,587,392.64
20220430,DIV03,PG08,REG04,SEG02,172128.67,654,263.19
20220430,DIV03,PG08,REG04,SEG03,82103.91,337,243.63
20220430,DIV03,PG08,REG04,SEG04,82328.55,182,452.35
20220430,DIV03,PG09,REG01,SEG01,538298.97,1289,417.61
20220430,DIV03,PG09,REG01,SEG02,401908.82,1150,349.49
20220430,DIV03,PG09,REG01,SEG03,192218.76,2537,75.77
20220430,DIV03,PG09,REG01,SEG04,191870.82,966,198.62
20220430,DIV03,PG09,REG02,SEG01,357900.61,1400,255.64
20220430,DIV03,PG09,REG02,SEG02,281694.15,748,376.6
20220430,DIV03,PG09,REG02,SEG03,142950.77,1270,112.56
20220430,DIV03,PG09,REG02,SEG04,139777.84,316,442.33
20220430,DIV03,PG09,REG03,SEG01,363203.68,995,365.03
20220430,DIV03,PG09,REG03,SEG02,284283.94,1317,215.86
20220430,DIV03,PG09,REG03,SEG03,139960.21,403,347.3
20220430,DIV03,PG09,REG03,SEG04,138372.4,586,236.13
20220430,DIV03,PG09,REG04,SEG01,216297.79,438,493.83
20220430,DIV03,PG09,REG04,SEG02,172467.0,414,416.59
20220430,DIV03,PG09,REG04,SEG03,79971.62,377,212.13
20220430,DIV03,PG09,REG04,SEG04,80165.45,193,415.37
20220531,DIV01,PG01,REG01,SEG01,956204.47,3825,249.99
20220531,DIV01,PG01,REG01,SEG02,733517.01,3188,230.09
20220531,DIV01,PG01,REG01,SEG03,366928.09,4236,86.62
20220531,DIV01,PG01,REG01,SEG04,361555.46,770,469.55
20220531,DIV01,PG01,REG02,SEG01,716546.19,1450,494.17
20220531,DIV01,PG01,REG02,SEG02,534344.8,1168,457.49
20220531,DIV01,PG01,REG02,SEG03,264620.14,1452,182.25
20220531,DIV01,PG01,REG02,SEG04,253415.46,2214,114.46
20220531,DIV01,PG01,REG03,SEG01,693782.78,2257,307.39
20220531,DIV01,PG01,REG03,SEG02,534332.44,1928,277.14
20220531,DIV01,PG01,REG03,SEG03,252018.71,616,409.12
20220531,DIV01,PG01,REG03,SEG04,255623.8,724,353.07
20220531,DIV01,PG01,REG04,SEG01,417223.64,940,443.85
20220531,DIV01,PG01,REG04,SEG02,303424.68,1209,250.97
20220531,DIV01,PG01,REG04,SEG03,151059.33,433,348.87
20220531,DIV01,PG01,REG04,SEG04,152620.62,1050,145.35
20220531,DIV01,PG02,REG01,SEG01,989387.22,2852,346.91
20220531,DIV01,PG02,REG01,SEG02,703416.4,2862,245.78
20220531,DIV01,PG02,REG01,SEG03,369929.62,3029,122.13
20220531,DIV01,PG02,REG01,SEG04,376132.14,824,456.47
20220531,DIV01,PG02,REG02,SEG01,707428.65,4742,149.18
20220531,DIV01,PG02,REG02,SEG02,509430.59,1927,264.36
20220531,DIV01,PG02,REG02,SEG03,268012.14,2542,105.43
20220531,DIV01,PG02,REG02,SEG04,252182.78,867,290.87
20220531,DIV01,PG02,REG03,SEG01,705162.54,7774,90.71
20220531,DIV01,PG02,REG03,SEG02,527474.24,1192,442.51
20220531,DIV01,PG02,REG03,SEG03,268724.26,680,395.18
20220531,DIV01,PG02,REG03,SEG04,261843.94,770,340.06
20220531,DIV01,PG02,REG04,SEG01,411513.71,1103,373.09
20220531,DIV01,PG02,REG04,SEG02,317587.17,1432,221.78
20220531,DIV01,PG02,REG04,SEG03,157622.83,520,303.12
20220531,DIV01,PG02,REG04,SEG04,160291.48,387,414.19
20220531,DIV01,PG03,REG01,SEG01,948293.38,9291,102.07
20220531,DIV01,PG03,REG01,SEG02,703314.49,7804,90.12
20220531,DIV01,PG03,REG01,SEG03,370651.57,785,472.17
20220531,DIV01,PG03,REG01,SEG04,370769.0,3626,102.25
20220531,DIV01,PG03,REG02,SEG01,685342.31,1579,434.04
20220531,DIV01,PG03,REG02,SEG02,538374.84,1738,309.77
20220531,DIV01,PG03,REG02,SEG03,249396.62,3203,77.86
20220531,DIV01,PG03,REG02,SEG04,260491.65,604,431.28
20220531,DIV01,PG03,REG03,SEG01,719261.74,3710,193.87
20220531,DIV01,PG03,REG03,SEG02,513893.97,1444,355.88
20220531,DIV01,PG03,REG03,SEG03,265914.48,936,284.1
20220531,DIV01,PG03,REG03,SEG04,261863.44,1746,149.98
20220531,DIV01,PG03,REG04,SEG01,412122.22,1410,292.29
20220531,DIV01,PG03,REG04,SEG02,310719.76,2699,115.12
20220531,DIV01,PG03,REG04,SEG03,161373.08,378,426.91
20220531,DIV01,PG03,REG04,SEG04,155849.0,610,255.49
20220531,DIV02,PG04,REG01,SEG01,651741.13,5635,115.66
20220531,DIV02,PG04,REG01,SEG02,491283.93,1196,410.77
20220531,DIV02,PG04,REG01,SEG03,246371.52,771,319.55
20220531,DIV02,PG04,REG01,SEG04,238728.51,481,496.32
20220531,DIV02,PG04,REG02,SEG01,447870.82,898,498.74
20220531,DIV02,PG04,REG02,SEG02,352057.83,1327,265.3
20220531,DIV02,PG04,REG02,SEG03,177721.32,651,273.0
20220531,DIV02,PG04,REG02,SEG04,175995.92,801,219.72
20220531,DIV02,PG04,REG03,SEG01,479555.6,2398,199.98
20220531,DIV02,PG04,REG03,SEG02,355420.4,2454,144.83
20220531,DIV02,PG04,REG03,SEG03,176390.99,425,415.04
20220531,DIV02,PG04,REG03,SEG04,175944.2,2388,73.68
20220531,DIV02,PG04,REG04,SEG01,285168.57,2184,130.57
20220531,DIV02,PG04,REG04,SEG02,207593.72,917,226.38
20220531,DIV02,PG04,REG04,SEG03,107927.0,311,347.03
20220531,DIV02,PG04,REG04,SEG04,106797.63,215,496.73
20220531,DIV02,PG05,REG01,SEG01,648972.97,3215,201.86
20220531,DIV02,PG05,REG01,SEG02,491770.66,992,495.74
20220531,DIV02,PG05,REG01,SEG03,247433.34,1094,226.17
20220531,DIV02,PG05,REG01,SEG04,242975.06,1369,177.48
20220531,DIV02,PG05,REG02,SEG01,469035.62,3403,137.83
20220531,DIV02,PG05,REG02,SEG02,356206.38,1567,227.32
20220531,DIV02,PG05,REG02,SEG03,168054.58,432,389.02
20220531,DIV02,PG05,REG02,SEG04,174281.46,422,412.99
20220531,DIV02,PG05,REG03,SEG01,474703.83,1285,369.42
20220531,DIV02,PG05,REG03,SEG02,345159.11,2791,123.67
20220531,DIV02,PG05,REG03,SEG03,168146.85,462,363.95
20220531,DIV02,PG05,REG03,SEG04,170273.64,1478,115.21
20220531,DIV02,PG05,REG04,SEG01,270820.95,700,386.89
20220531,DIV02,PG05,REG04,SEG02,211713.42,3912,54.12
20220531,DIV02,PG05,REG04,SEG03,105778.9,342,309.3
20220531,DIV02,PG05,REG04,SEG04,105382.91,212,497.09
20220531,DIV02,PG06,REG01,SEG01,628267.73,1315,477.77
20220531,DIV02,PG06,REG01,SEG02,482042.71,1124,428.86
20220531,DIV02,PG06,REG01,SEG03,250696.92,2689,93.23
20220531,DIV02,PG06,REG01,SEG04,251631.24,1923,130.85
20220531,DIV02,PG06,REG02,SEG01,445248.21,906,491.44
20220531,DIV02,PG06,REG02,SEG02,350494.49,1105,317.19
20220531,DIV02,PG06,REG02,SEG03,179675.2,540,332.73
20220531,DIV02,PG06,REG02,SEG04,171837.86,2631,65.31
20220531,DIV02,PG06,REG03,SEG01,452207.55,1675,269.97
20220531,DIV02,PG06,REG03,SEG02,351544.2,733,479.6
20220531,DIV02,PG06,REG03,SEG03,175284.64,800,219.11
20220531,DIV02,PG06,REG03,SEG04,175824.89,431,407.95
20220531,DIV02,PG06,REG04,SEG01,280582.24,701,400.26
20220531,DIV02,PG06,REG04,SEG02,213867.52,624,342.74
20220531,DIV02,PG06,REG04,SEG03,102032.31,296,344.7
20220531,DIV02,PG06,REG04,SEG04,102797.91,988,104.05
20220531,DIV03,PG07,REG01,SEG01,520756.33,1927,270.24
20220531,DIV03,PG07,REG01,SEG02,409514.52,1465,279.53
20220531,DIV03,PG07,REG01,SEG03,194320.18,631,307.96
20220531,DIV03,PG07,REG01,SEG04,203203.06,1173,173.23
20220531,DIV03,PG07,REG02,SEG01,392370.98,962,407.87
20220531,DIV03,PG07,REG02,SEG02,281249.95,1049,268.11
20220531,DIV03,PG07,REG02,SEG03,145975.86,595,245.34
20220531,DIV03,PG07,REG02,SEG04,145131.11,1531,94.79
20220531,DIV03,PG07,REG03,SEG01,371379.62,809,459.06
20220531,DIV03,PG07,REG03,SEG02,295429.58,2217,133.26
20220531,DIV03,PG07,REG03,SEG03,147918.47,2511,58.91
20220531,DIV03,PG07,REG03,SEG04,144953.75,497,291.66
20220531,DIV03,PG07,REG04,SEG01,236657.15,876,270.16
20220531,DIV03,PG07,REG04,SEG02,173429.72,553,313.62
20220531,DIV03,PG07,REG04,SEG03,88064.52,217,405.83
20220531,DIV03,PG07,REG04,SEG04,83980.11,215,390.61
20220531,DIV03,PG08,REG01,SEG01,558815.14,1231,453.95
20220531,DIV03,PG08,REG01,SEG02,393735.95,1231,319.85
20220531,DIV03,PG08,REG01,SEG03,196856.23,657,299.63
20220531,DIV03,PG08,REG01,SEG04,206886.18,1963,105.39
20220531,DIV03,PG08,REG02,SEG01,373390.45,2614,142.84
20220531,DIV03,PG08,REG02,SEG02,280790.79,926,303.23
20220531,DIV03,PG08,REG02,SEG03,148363.89,2256,65.76
20220531,DIV03,PG08,REG02,SEG04,149847.11,539,278.01
20220531,DIV03,PG08,REG03,SEG01,380617.12,1290,295.05
20220531,DIV03,PG08,REG03,SEG02,286836.45,603,475.68
20220531,DIV03,PG08,REG03,SEG03,138535.29,747,185.46
20220531,DIV03,PG08,REG03,SEG04,149457.9,526,284.14
20220531,DIV03,PG08,REG04,SEG01,236114.2,681,346.72
20220531,DIV03,PG08,REG04,SEG02,172404.83,556,310.08
20220531,DIV03,PG08,REG04,SEG03,87935.35,308,285.5
20220531,DIV03,PG08,REG04,SEG04,89950.46,431,208.7
20220531,DIV03,PG09,REG01,SEG01,540391.31,3741,144.45
20220531,DIV03,PG09,REG01,SEG02,391096.47,933,419.18
20220531,DIV03,PG09,REG01,SEG03,197780.11,1469,134.64
20220531,DIV03,PG09,REG01,SEG04,198792.02,468,424.77
20220531,DIV03,PG09,REG02,SEG01,398899.44,1242,321.18
20220531,DIV03,PG09,REG02,SEG02,282056.75,1333,211.6
20220531,DIV03,PG09,REG02,SEG03,140017.68,424,330.23
