Date_Key,Scenario_ID,Division_ID,Product_Group_ID,Cost_Component,Material_ID,Material_Name,Quantity_Used,Unit_Cost_EUR,Amount_EUR,Material_Price_Index
20210131,ACT,DIV02,PG04,Raw_Materials,MAT03,Plastics,30124.9,39.19,1180593.58,98.0
20210131,ACT,DIV02,PG04,Direct_Labor,,,28788.7,16.84,484802.41,98.0
20210131,ACT,DIV02,PG04,Manufacturing_Overhead,,,,,321721.21,98.0
20210131,ACT,DIV02,PG04,Freight,,,,,133565.52,98.0
20210131,ACT,DIV02,PG04,Inventory_Writedown,,,,,43998.71,98.0
20210131,BUD,DIV02,PG04,Raw_Materials,MAT03,Plastics,,,1143089.83,100.0
20210131,BUD,DIV02,PG04,Direct_Labor,,,,,457235.93,100.0
20210131,BUD,DIV02,PG04,Manufacturing_Overhead,,,,,311751.77,100.0
20210131,BUD,DIV02,PG04,Freight,,,,,124700.71,100.0
20210131,BUD,DIV02,PG04,Inventory_Writedown,,,,,41566.9,100.0
20210131,ACT,DIV02,PG05,Raw_Materials,MAT12,Filters,80168.5,14.66,1175270.6,104.1
20210131,ACT,DIV02,PG05,Direct_Labor,,,9782.3,46.74,457225.17,104.1
20210131,ACT,DIV02,PG05,Manufacturing_Overhead,MAT10,Elastomers,,,313397.88,104.1
20210131,ACT,DIV02,PG05,Freight,,,,,121443.9,104.1
20210131,ACT,DIV02,PG05,Inventory_Writedown,,,,,40817.87,104.1
20210131,BUD,DIV02,PG05,Raw_Materials,MAT12,Filters,,,1061272.23,100.0
20210131,BUD,DIV02,PG05,Direct_Labor,,,,,424508.89,100.0
20210131,BUD,DIV02,PG05,Manufacturing_Overhead,MAT10,Elastomers,,,289437.88,100.0
20210131,BUD,DIV02,PG05,Freight,,,,,115775.15,100.0
20210131,BUD,DIV02,PG05,Inventory_Writedown,,,,,38591.72,100.0
20210131,ACT,DIV02,PG06,Raw_Materials,MAT13,Foam,14859.4,55.77,828708.89,96.7
20210131,ACT,DIV02,PG06,Direct_Labor,,,4694.5,74.41,349318.36,96.7
20210131,ACT,DIV02,PG06,Manufacturing_Overhead,MAT04,Electronics,,,239417.14,96.7
20210131,ACT,DIV02,PG06,Freight,,,,,96010.54,96.7
20210131,ACT,DIV02,PG06,Inventory_Writedown,,,,,31293.68,96.7
20210131,BUD,DIV02,PG06,Raw_Materials,MAT13,Foam,,,818364.22,100.0
20210131,BUD,DIV02,PG06,Direct_Labor,,,,,327345.69,100.0
20210131,BUD,DIV02,PG06,Manufacturing_Overhead,MAT04,Electronics,,,223190.24,100.0
20210131,BUD,DIV02,PG06,Freight,,,,,89276.1,100.0
20210131,BUD,DIV02,PG06,Inventory_Writedown,,,,,29758.7,100.0
20210131,ACT,DIV03,PG07,Raw_Materials,MAT04,Electronics,29212.6,26.6,777055.87,108.1
20210131,ACT,DIV03,PG07,Direct_Labor,,,4405.1,64.35,283470.94,108.1
20210131,ACT,DIV03,PG07,Manufacturing_Overhead,MAT05,Metals,,,199603.52,108.1
20210131,ACT,DIV03,PG07,Freight,,,,,78046.11,108.1
20210131,ACT,DIV03,PG07,Inventory_Writedown,,,,,26179.64,108.1
20210131,BUD,DIV03,PG07,Raw_Materials,MAT04,Electronics,,,695036.4,100.0
20210131,BUD,DIV03,PG07,Direct_Labor,,,,,278014.56,100.0
20210131,BUD,DIV03,PG07,Manufacturing_Overhead,MAT05,Metals,,,189555.38,100.0
20210131,BUD,DIV03,PG07,Freight,,,,,75822.15,100.0
20210131,BUD,DIV03,PG07,Inventory_Writedown,,,,,25274.05,100.0
20210131,ACT,DIV03,PG08,Raw_Materials,MAT01,Copper,11685.9,65.35,763673.55,101.2
20210131,ACT,DIV03,PG08,Direct_Labor,,,6032.6,50.52,304768.02,101.2
20210131,ACT,DIV03,PG08,Manufacturing_Overhead,MAT03,Plastics,,,204896.89,101.2
20210131,ACT,DIV03,PG08,Freight,,,,,83202.44,101.2
20210131,ACT,DIV03,PG08,Inventory_Writedown,,,,,26970.11,101.2
20210131,BUD,DIV03,PG08,Raw_Materials,MAT01,Copper,,,729319.96,100.0
20210131,BUD,DIV03,PG08,Direct_Labor,,,,,291727.98,100.0
20210131,BUD,DIV03,PG08,Manufacturing_Overhead,MAT03,Plastics,,,198905.44,100.0
20210131,BUD,DIV03,PG08,Freight,,,,,79562.18,100.0
20210131,BUD,DIV03,PG08,Inventory_Writedown,,,,,26520.73,100.0
20210131,ACT,DIV03,PG09,Raw_Materials,MAT02,Polymers,32484.7,29.79,967718.43,98.5
20210131,ACT,DIV03,PG09,Direct_Labor,,,6891.1,56.59,389969.75,98.5
20210131,ACT,DIV03,PG09,Manufacturing_Overhead,MAT11,Chemicals,,,263881.34,98.5
20210131,ACT,DIV03,PG09,Freight,,,,,105080.54,98.5
20210131,ACT,DIV03,PG09,Inventory_Writedown,,,,,35447.22,98.5
20210131,BUD,DIV03,PG09,Raw_Materials,MAT02,Polymers,,,904083.82,100.0
20210131,BUD,DIV03,PG09,Direct_Labor,,,,,361633.53,100.0
20210131,BUD,DIV03,PG09,Manufacturing_Overhead,MAT11,Chemicals,,,246568.31,100.0
20210131,BUD,DIV03,PG09,Freight,,,,,98627.33,100.0
20210131,BUD,DIV03,PG09,Inventory_Writedown,,,,,32875.78,100.0
20210228,ACT,DIV01,PG01,Raw_Materials,MAT02,Polymers,26337.3,46.91,1235482.49,97.4
20210228,ACT,DIV01,PG01,Direct_Labor,,,6895.1,74.51,513753.56,97.4
20210228,ACT,DIV01,PG01,Manufacturing_Overhead,MAT08,Solvents,,,349054.39,97.4
20210228,ACT,DIV01,PG01,Freight,,,,,142069.49,97.4
20210228,ACT,DIV01,PG01,Inventory_Writedown,,,,,46362.95,97.4
20210228,BUD,DIV01,PG01,Raw_Materials,MAT02,Polymers,,,1201101.26,100.0
20210228,BUD,DIV01,PG01,Direct_Labor,,,,,480440.51,100.0
20210228,BUD,DIV01,PG01,Manufacturing_Overhead,MAT08,Solvents,,,327573.07,100.0
20210228,BUD,DIV01,PG01,Freight,,,,,131029.23,100.0
20210228,BUD,DIV01,PG01,Inventory_Writedown,,,,,43676.41,100.0
20210228,ACT,DIV01,PG02,Raw_Materials,MAT06,Minerals,110775.4,10.56,1169788.39,96.6
20210228,ACT,DIV01,PG02,Direct_Labor,,,6187.8,76.92,475965.69,96.6
20210228,ACT,DIV01,PG02,Manufacturing_Overhead,MAT07,Resins,,,324878.51,96.6
20210228,ACT,DIV01,PG02,Freight,,,,,128445.64,96.6
20210228,ACT,DIV01,PG02,Inventory_Writedown,,,,,44205.13,96.6
20210228,BUD,DIV01,PG02,Raw_Materials,MAT06,Minerals,,,1141687.49,100.0
20210228,BUD,DIV01,PG02,Direct_Labor,,,,,456675.0,100.0
20210228,BUD,DIV01,PG02,Manufacturing_Overhead,MAT07,Resins,,,311369.32,100.0
20210228,BUD,DIV01,PG02,Freight,,,,,124547.73,100.0
20210228,BUD,DIV01,PG02,Inventory_Writedown,,,,,41515.91,100.0
20210228,ACT,DIV01,PG03,Raw_Materials,MAT02,Polymers,25367.8,59.52,1509888.71,96.1
20210228,ACT,DIV01,PG03,Direct_Labor,,,18743.7,33.66,630914.41,96.1
20210228,ACT,DIV01,PG03,Manufacturing_Overhead,MAT09,Adhesives,,,442860.92,96.1
20210228,ACT,DIV01,PG03,Freight,,,,,174077.62,96.1
20210228,ACT,DIV01,PG03,Inventory_Writedown,,,,,58274.7,96.1
20210228,BUD,DIV01,PG03,Raw_Materials,MAT02,Polymers,,,1558169.56,100.0
20210228,BUD,DIV01,PG03,Direct_Labor,,,,,623267.82,100.0
20210228,BUD,DIV01,PG03,Manufacturing_Overhead,MAT09,Adhesives,,,424955.33,100.0
20210228,BUD,DIV01,PG03,Freight,,,,,169982.13,100.0
20210228,BUD,DIV01,PG03,Inventory_Writedown,,,,,56660.71,100.0
20210228,ACT,DIV02,PG04,Raw_Materials,MAT03,Plastics,24080.1,51.15,1231695.8,97.8
20210228,ACT,DIV02,PG04,Direct_Labor,,,78880.3,6.25,493002.16,97.8
20210228,ACT,DIV02,PG04,Manufacturing_Overhead,,,,,337701.29,97.8
20210228,ACT,DIV02,PG04,Freight,,,,,137423.45,97.8
20210228,ACT,DIV02,PG04,Inventory_Writedown,,,,,45754.05,97.8
20210228,BUD,DIV02,PG04,Raw_Materials,MAT03,Plastics,,,1173076.16,100.0
20210228,BUD,DIV02,PG04,Direct_Labor,,,,,469230.46,100.0
20210228,BUD,DIV02,PG04,Manufacturing_Overhead,,,,,319929.86,100.0
20210228,BUD,DIV02,PG04,Freight,,,,,127971.94,100.0
20210228,BUD,DIV02,PG04,Inventory_Writedown,,,,,42657.31,100.0
20210228,ACT,DIV02,PG05,Raw_Materials,MAT12,Filters,21412.6,59.74,1279187.9,105.1
20210228,ACT,DIV02,PG05,Direct_Labor,,,6328.0,76.31,482892.38,105.1
20210228,ACT,DIV02,PG05,Manufacturing_Overhead,MAT10,Elastomers,,,329368.55,105.1
20210228,ACT,DIV02,PG05,Freight,,,,,130373.17,105.1
20210228,ACT,DIV02,PG05,Inventory_Writedown,,,,,43950.11,105.1
20210228,BUD,DIV02,PG05,Raw_Materials,MAT12,Filters,,,1131900.24,100.0
20210228,BUD,DIV02,PG05,Direct_Labor,,,,,452760.09,100.0
20210228,BUD,DIV02,PG05,Manufacturing_Overhead,MAT10,Elastomers,,,308700.06,100.0
20210228,BUD,DIV02,PG05,Freight,,,,,123480.03,100.0
20210228,BUD,DIV02,PG05,Inventory_Writedown,,,,,41160.01,100.0
20210228,ACT,DIV02,PG06,Raw_Materials,MAT13,Foam,11581.3,76.78,889212.65,97.0
20210228,ACT,DIV02,PG06,Direct_Labor,,,9449.3,38.04,359452.24,97.0
20210228,ACT,DIV02,PG06,Manufacturing_Overhead,MAT04,Electronics,,,248325.61,97.0
20210228,ACT,DIV02,PG06,Freight,,,,,99440.15,97.0
20210228,ACT,DIV02,PG06,Inventory_Writedown,,,,,33535.39,97.0
20210228,BUD,DIV02,PG06,Raw_Materials,MAT13,Foam,,,863399.53,100.0
20210228,BUD,DIV02,PG06,Direct_Labor,,,,,345359.81,100.0
20210228,BUD,DIV02,PG06,Manufacturing_Overhead,MAT04,Electronics,,,235472.6,100.0
20210228,BUD,DIV02,PG06,Freight,,,,,94189.04,100.0
20210228,BUD,DIV02,PG06,Inventory_Writedown,,,,,31396.35,100.0
20210228,ACT,DIV03,PG07,Raw_Materials,MAT04,Electronics,16676.0,47.33,789273.76,107.6
20210228,ACT,DIV03,PG07,Direct_Labor,,,20846.8,14.46,301444.68,107.6
20210228,ACT,DIV03,PG07,Manufacturing_Overhead,MAT05,Metals,,,205542.21,107.6
20210228,ACT,DIV03,PG07,Freight,,,,,81445.46,107.6
20210228,ACT,DIV03,PG07,Inventory_Writedown,,,,,27490.0,107.6
20210228,BUD,DIV03,PG07,Raw_Materials,MAT04,Electronics,,,705448.72,100.0
20210228,BUD,DIV03,PG07,Direct_Labor,,,,,282179.49,100.0
20210228,BUD,DIV03,PG07,Manufacturing_Overhead,MAT05,Metals,,,192395.11,100.0
20210228,BUD,DIV03,PG07,Freight,,,,,76958.04,100.0
20210228,BUD,DIV03,PG07,Inventory_Writedown,,,,,25652.68,100.0
20210228,ACT,DIV03,PG08,Raw_Materials,MAT01,Copper,18486.4,44.65,825419.15,102.0
20210228,ACT,DIV03,PG08,Direct_Labor,,,4780.0,67.6,323125.16,102.0
20210228,ACT,DIV03,PG08,Manufacturing_Overhead,MAT03,Plastics,,,216489.7,102.0
20210228,ACT,DIV03,PG08,Freight,,,,,87840.98,102.0
20210228,ACT,DIV03,PG08,Inventory_Writedown,,,,,28653.17,102.0
20210228,BUD,DIV03,PG08,Raw_Materials,MAT01,Copper,,,769943.3,100.0
20210228,BUD,DIV03,PG08,Direct_Labor,,,,,307977.32,100.0
20210228,BUD,DIV03,PG08,Manufacturing_Overhead,MAT03,Plastics,,,209984.54,100.0
20210228,BUD,DIV03,PG08,Freight,,,,,83993.81,100.0
20210228,BUD,DIV03,PG08,Inventory_Writedown,,,,,27997.94,100.0
20210228,ACT,DIV03,PG09,Raw_Materials,MAT02,Polymers,18001.7,54.77,985954.01,97.5
20210228,ACT,DIV03,PG09,Direct_Labor,,,24120.2,16.91,407873.14,97.5
20210228,ACT,DIV03,PG09,Manufacturing_Overhead,MAT11,Chemicals,,,278463.55,97.5
20210228,ACT,DIV03,PG09,Freight,,,,,110555.37,97.5
20210228,ACT,DIV03,PG09,Inventory_Writedown,,,,,37120.93,97.5
20210228,BUD,DIV03,PG09,Raw_Materials,MAT02,Polymers,,,952177.53,100.0
20210228,BUD,DIV03,PG09,Direct_Labor,,,,,380871.01,100.0
20210228,BUD,DIV03,PG09,Manufacturing_Overhead,MAT11,Chemicals,,,259684.78,100.0
20210228,BUD,DIV03,PG09,Freight,,,,,103873.91,100.0
20210228,BUD,DIV03,PG09,Inventory_Writedown,,,,,34624.64,100.0
20210331,ACT,DIV01,PG01,Raw_Materials,MAT02,Polymers,62709.1,20.73,1299958.99,96.4
20210331,ACT,DIV01,PG01,Direct_Labor,,,12568.1,43.25,543572.47,96.4
20210331,ACT,DIV01,PG01,Manufacturing_Overhead,MAT08,Solvents,,,369221.41,96.4
20210331,ACT,DIV01,PG01,Freight,,,,,148831.95,96.4
20210331,ACT,DIV01,PG01,Inventory_Writedown,,,,,49140.7,96.4
20210331,BUD,DIV01,PG01,Raw_Materials,MAT02,Polymers,,,1340486.56,100.0
20210331,BUD,DIV01,PG01,Direct_Labor,,,,,536194.62,100.0
20210331,BUD,DIV01,PG01,Manufacturing_Overhead,MAT08,Solvents,,,365587.24,100.0
20210331,BUD,DIV01,PG01,Freight,,,,,146234.9,100.0
20210331,BUD,DIV01,PG01,Inventory_Writedown,,,,,48744.97,100.0
20210331,ACT,DIV01,PG02,Raw_Materials,MAT06,Minerals,30162.5,42.68,1287337.07,94.7
20210331,ACT,DIV01,PG02,Direct_Labor,,,15545.0,34.94,543141.08,94.7
20210331,ACT,DIV01,PG02,Manufacturing_Overhead,MAT07,Resins,,,366092.91,94.7
20210331,ACT,DIV01,PG02,Freight,,,,,147780.47,94.7
20210331,ACT,DIV01,PG02,Inventory_Writedown,,,,,49118.51,94.7
20210331,BUD,DIV01,PG02,Raw_Materials,MAT06,Minerals,,,1226277.81,100.0
20210331,BUD,DIV01,PG02,Direct_Labor,,,,,490511.12,100.0
20210331,BUD,DIV01,PG02,Manufacturing_Overhead,MAT07,Resins,,,334439.4,100.0
20210331,BUD,DIV01,PG02,Freight,,,,,133775.76,100.0
20210331,BUD,DIV01,PG02,Inventory_Writedown,,,,,44591.92,100.0
20210331,ACT,DIV01,PG03,Raw_Materials,MAT02,Polymers,58341.2,30.1,1756069.11,97.1
20210331,ACT,DIV01,PG03,Direct_Labor,,,22292.1,31.81,709111.54,97.1
20210331,ACT,DIV01,PG03,Manufacturing_Overhead,MAT09,Adhesives,,,485871.49,97.1
20210331,ACT,DIV01,PG03,Freight,,,,,200147.12,97.1
20210331,ACT,DIV01,PG03,Inventory_Writedown,,,,,65102.08,97.1
20210331,BUD,DIV01,PG03,Raw_Materials,MAT02,Polymers,,,1701065.97,100.0
20210331,BUD,DIV01,PG03,Direct_Labor,,,,,680426.39,100.0
20210331,BUD,DIV01,PG03,Manufacturing_Overhead,MAT09,Adhesives,,,463927.08,100.0
20210331,BUD,DIV01,PG03,Freight,,,,,185570.83,100.0
20210331,BUD,DIV01,PG03,Inventory_Writedown,,,,,61856.94,100.0
20210331,ACT,DIV02,PG04,Raw_Materials,MAT03,Plastics,18149.5,74.28,1348145.83,99.1
20210331,ACT,DIV02,PG04,Direct_Labor,,,13105.3,41.64,545704.32,99.1
20210331,ACT,DIV02,PG04,Manufacturing_Overhead,,,,,369670.81,99.1
20210331,ACT,DIV02,PG04,Freight,,,,,147395.29,99.1
20210331,ACT,DIV02,PG04,Inventory_Writedown,,,,,48775.6,99.1
20210331,BUD,DIV02,PG04,Raw_Materials,MAT03,Plastics,,,1324613.15,100.0
20210331,BUD,DIV02,PG04,Direct_Labor,,,,,529845.26,100.0
20210331,BUD,DIV02,PG04,Manufacturing_Overhead,,,,,361258.13,100.0
20210331,BUD,DIV02,PG04,Freight,,,,,144503.25,100.0
20210331,BUD,DIV02,PG04,Inventory_Writedown,,,,,48167.75,100.0
20210331,ACT,DIV02,PG05,Raw_Materials,MAT12,Filters,40866.6,33.93,1386603.95,103.3
20210331,ACT,DIV02,PG05,Direct_Labor,,,7169.9,74.64,535164.84,103.3
20210331,ACT,DIV02,PG05,Manufacturing_Overhead,MAT10,Elastomers,,,358291.19,103.3
20210331,ACT,DIV02,PG05,Freight,,,,,142711.03,103.3
20210331,ACT,DIV02,PG05,Inventory_Writedown,,,,,47181.45,103.3
20210331,BUD,DIV02,PG05,Raw_Materials,MAT12,Filters,,,1249771.59,100.0
20210331,BUD,DIV02,PG05,Direct_Labor,,,,,499908.63,100.0
20210331,BUD,DIV02,PG05,Manufacturing_Overhead,MAT10,Elastomers,,,340846.8,100.0
20210331,BUD,DIV02,PG05,Freight,,,,,136338.72,100.0
20210331,BUD,DIV02,PG05,Inventory_Writedown,,,,,45446.24,100.0
20210331,ACT,DIV02,PG06,Raw_Materials,MAT13,Foam,39780.0,24.29,966257.31,96.5
20210331,ACT,DIV02,PG06,Direct_Labor,,,7771.9,50.98,396210.36,96.5
20210331,ACT,DIV02,PG06,Manufacturing_Overhead,MAT04,Electronics,,,271581.04,96.5
20210331,ACT,DIV02,PG06,Freight,,,,,108469.4,96.5
20210331,ACT,DIV02,PG06,Inventory_Writedown,,,,,36810.9,96.5
20210331,BUD,DIV02,PG06,Raw_Materials,MAT13,Foam,,,952883.59,100.0
20210331,BUD,DIV02,PG06,Direct_Labor,,,,,381153.43,100.0
20210331,BUD,DIV02,PG06,Manufacturing_Overhead,MAT04,Electronics,,,259877.34,100.0
20210331,BUD,DIV02,PG06,Freight,,,,,103950.94,100.0
20210331,BUD,DIV02,PG06,Inventory_Writedown,,,,,34650.31,100.0
20210331,ACT,DIV03,PG07,Raw_Materials,MAT04,Electronics,24722.8,38.04,940454.79,107.7
20210331,ACT,DIV03,PG07,Direct_Labor,,,15298.5,22.82,349112.61,107.7
20210331,ACT,DIV03,PG07,Manufacturing_Overhead,MAT05,Metals,,,239205.16,107.7
20210331,ACT,DIV03,PG07,Freight,,,,,96406.2,107.7
20210331,ACT,DIV03,PG07,Inventory_Writedown,,,,,31043.26,107.7
20210331,BUD,DIV03,PG07,Raw_Materials,MAT04,Electronics,,,822489.38,100.0
20210331,BUD,DIV03,PG07,Direct_Labor,,,,,328995.75,100.0
20210331,BUD,DIV03,PG07,Manufacturing_Overhead,MAT05,Metals,,,224315.29,100.0
20210331,BUD,DIV03,PG07,Freight,,,,,89726.11,100.0
20210331,BUD,DIV03,PG07,Inventory_Writedown,,,,,29908.7,100.0
20210331,ACT,DIV03,PG08,Raw_Materials,MAT01,Copper,13113.8,67.63,886885.83,101.4
20210331,ACT,DIV03,PG08,Direct_Labor,,,18207.7,19.38,352865.64,101.4
20210331,ACT,DIV03,PG08,Manufacturing_Overhead,MAT03,Plastics,,,237127.05,101.4
20210331,ACT,DIV03,PG08,Freight,,,,,97637.72,101.4
20210331,ACT,DIV03,PG08,Inventory_Writedown,,,,,31990.15,101.4
20210331,BUD,DIV03,PG08,Raw_Materials,MAT01,Copper,,,833294.54,100.0
20210331,BUD,DIV03,PG08,Direct_Labor,,,,,333317.82,100.0
20210331,BUD,DIV03,PG08,Manufacturing_Overhead,MAT03,Plastics,,,227262.15,100.0
20210331,BUD,DIV03,PG08,Freight,,,,,90904.86,100.0
20210331,BUD,DIV03,PG08,Inventory_Writedown,,,,,30301.62,100.0
20210331,ACT,DIV03,PG09,Raw_Materials,MAT02,Polymers,73009.7,14.47,1056449.64,98.6
20210331,ACT,DIV03,PG09,Direct_Labor,,,9396.6,45.61,428579.67,98.6
20210331,ACT,DIV03,PG09,Manufacturing_Overhead,MAT11,Chemicals,,,297688.92,98.6
20210331,ACT,DIV03,PG09,Freight,,,,,117001.14,98.6
20210331,ACT,DIV03,PG09,Inventory_Writedown,,,,,39562.48,98.6
20210331,BUD,DIV03,PG09,Raw_Materials,MAT02,Polymers,,,1018245.45,100.0
20210331,BUD,DIV03,PG09,Direct_Labor,,,,,407298.18,100.0
20210331,BUD,DIV03,PG09,Manufacturing_Overhead,MAT11,Chemicals,,,277703.3,100.0
20210331,BUD,DIV03,PG09,Freight,,,,,111081.32,100.0
20210331,BUD,DIV03,PG09,Inventory_Writedown,,,,,37027.11,100.0
20210430,ACT,DIV01,PG01,Raw_Materials,MAT02,Polymers,29700.0,43.99,1306501.21,97.5
20210430,ACT,DIV01,PG01,Direct_Labor,,,9780.0,54.12,529293.23,97.5
20210430,ACT,DIV01,PG01,Manufacturing_Overhead,MAT08,Solvents,,,357897.13,97.5
20210430,ACT,DIV01,PG01,Freight,,,,,143354.19,97.5
20210430,ACT,DIV01,PG01,Inventory_Writedown,,,,,48855.69,97.5
20210430,BUD,DIV01,PG01,Raw_Materials,MAT02,Polymers,,,1255731.16,100.0
20210430,BUD,DIV01,PG01,Direct_Labor,,,,,502292.47,100.0
20210430,BUD,DIV01,PG01,Manufacturing_Overhead,MAT08,Solvents,,,342472.14,100.0
20210430,BUD,DIV01,PG01,Freight,,,,,136988.85,100.0
20210430,BUD,DIV01,PG01,Inventory_Writedown,,,,,45662.95,100.0
20210430,ACT,DIV01,PG02,Raw_Materials,MAT06,Minerals,15471.7,73.25,1133299.65,93.1
20210430,ACT,DIV01,PG02,Direct_Labor,,,47481.5,10.4,493807.14,93.1
20210430,ACT,DIV01,PG02,Manufacturing_Overhead,MAT07,Resins,,,340728.82,93.1
20210430,ACT,DIV01,PG02,Freight,,,,,136378.26,93.1
20210430,ACT,DIV01,PG02,Inventory_Writedown,,,,,44685.65,93.1
20210430,BUD,DIV01,PG02,Raw_Materials,MAT06,Minerals,,,1177595.8,100.0
20210430,BUD,DIV01,PG02,Direct_Labor,,,,,471038.32,100.0
20210430,BUD,DIV01,PG02,Manufacturing_Overhead,MAT07,Resins,,,321162.49,100.0
20210430,BUD,DIV01,PG02,Freight,,,,,128465.0,100.0
20210430,BUD,DIV01,PG02,Inventory_Writedown,,,,,42821.67,100.0
20210430,ACT,DIV01,PG03,Raw_Materials,MAT02,Polymers,28117.9,61.02,1715752.5,99.2
20210430,ACT,DIV01,PG03,Direct_Labor,,,22094.8,30.94,683613.8,99.2
20210430,ACT,DIV01,PG03,Manufacturing_Overhead,MAT09,Adhesives,,,469072.38,99.2
20210430,ACT,DIV01,PG03,Freight,,,,,188808.12,99.2
20210430,ACT,DIV01,PG03,Inventory_Writedown,,,,,61923.03,99.2
20210430,BUD,DIV01,PG03,Raw_Materials,MAT02,Polymers,,,1608698.84,100.0
20210430,BUD,DIV01,PG03,Direct_Labor,,,,,643479.54,100.0
20210430,BUD,DIV01,PG03,Manufacturing_Overhead,MAT09,Adhesives,,,438736.05,100.0
20210430,BUD,DIV01,PG03,Freight,,,,,175494.42,100.0
20210430,BUD,DIV01,PG03,Inventory_Writedown,,,,,58498.14,100.0
20210430,ACT,DIV02,PG04,Raw_Materials,MAT03,Plastics,33524.0,37.81,1267542.2,96.6
20210430,ACT,DIV02,PG04,Direct_Labor,,,7079.4,74.85,529893.21,96.6
20210430,ACT,DIV02,PG04,Manufacturing_Overhead,,,,,360847.73,96.6
20210430,ACT,DIV02,PG04,Freight,,,,,141935.06,96.6
20210430,ACT,DIV02,PG04,Inventory_Writedown,,,,,47877.11,96.6
20210430,BUD,DIV02,PG04,Raw_Materials,MAT03,Plastics,,,1238432.1,100.0
20210430,BUD,DIV02,PG04,Direct_Labor,,,,,495372.84,100.0
20210430,BUD,DIV02,PG04,Manufacturing_Overhead,,,,,337754.21,100.0
20210430,BUD,DIV02,PG04,Freight,,,,,135101.68,100.0
20210430,BUD,DIV02,PG04,Inventory_Writedown,,,,,45033.89,100.0
20210430,ACT,DIV02,PG05,Raw_Materials,MAT12,Filters,16879.1,74.39,1255639.47,103.2
20210430,ACT,DIV02,PG05,Direct_Labor,,,18213.5,27.42,499414.38,103.2
20210430,ACT,DIV02,PG05,Manufacturing_Overhead,MAT10,Elastomers,,,336760.14,103.2
20210430,ACT,DIV02,PG05,Freight,,,,,132198.91,103.2
20210430,ACT,DIV02,PG05,Inventory_Writedown,,,,,45111.75,103.2
20210430,BUD,DIV02,PG05,Raw_Materials,MAT12,Filters,,,1186711.42,100.0
20210430,BUD,DIV02,PG05,Direct_Labor,,,,,474684.57,100.0
20210430,BUD,DIV02,PG05,Manufacturing_Overhead,MAT10,Elastomers,,,323648.57,100.0
20210430,BUD,DIV02,PG05,Freight,,,,,129459.43,100.0
20210430,BUD,DIV02,PG05,Inventory_Writedown,,,,,43153.14,100.0
20210430,ACT,DIV02,PG06,Raw_Materials,MAT13,Foam,17963.9,51.99,933941.74,99.3
20210430,ACT,DIV02,PG06,Direct_Labor,,,5822.6,65.23,379804.99,99.3
20210430,ACT,DIV02,PG06,Manufacturing_Overhead,MAT04,Electronics,,,255684.11,99.3
20210430,ACT,DIV02,PG06,Freight,,,,,100949.77,99.3
20210430,ACT,DIV02,PG06,Inventory_Writedown,,,,,34936.74,99.3
20210430,BUD,DIV02,PG06,Raw_Materials,MAT13,Foam,,,916766.73,100.0
20210430,BUD,DIV02,PG06,Direct_Labor,,,,,366706.69,100.0
20210430,BUD,DIV02,PG06,Manufacturing_Overhead,MAT04,Electronics,,,250027.29,100.0
20210430,BUD,DIV02,PG06,Freight,,,,,100010.92,100.0
20210430,BUD,DIV02,PG06,Inventory_Writedown,,,,,33336.97,100.0
20210430,ACT,DIV03,PG07,Raw_Materials,MAT04,Electronics,13781.5,68.73,947200.78,109.8
20210430,ACT,DIV03,PG07,Direct_Labor,,,6344.4,54.23,344056.49,109.8
20210430,ACT,DIV03,PG07,Manufacturing_Overhead,MAT05,Metals,,,233726.52,109.8
20210430,ACT,DIV03,PG07,Freight,,,,,94624.16,109.8
20210430,ACT,DIV03,PG07,Inventory_Writedown,,,,,31308.42,109.8
20210430,BUD,DIV03,PG07,Raw_Materials,MAT04,Electronics,,,781460.9,100.0
20210430,BUD,DIV03,PG07,Direct_Labor,,,,,312584.36,100.0
20210430,BUD,DIV03,PG07,Manufacturing_Overhead,MAT05,Metals,,,213125.7,100.0
20210430,BUD,DIV03,PG07,Freight,,,,,85250.28,100.0
20210430,BUD,DIV03,PG07,Inventory_Writedown,,,,,28416.76,100.0
20210430,ACT,DIV03,PG08,Raw_Materials,MAT01,Copper,51130.0,16.9,864096.79,103.5
20210430,ACT,DIV03,PG08,Direct_Labor,,,13687.8,24.49,335214.2,103.5
20210430,ACT,DIV03,PG08,Manufacturing_Overhead,MAT03,Plastics,,,235592.62,103.5
20210430,ACT,DIV03,PG08,Freight,,,,,92119.83,103.5
20210430,ACT,DIV03,PG08,Inventory_Writedown,,,,,30838.61,103.5
20210430,BUD,DIV03,PG08,Raw_Materials,MAT01,Copper,,,798077.2,100.0
20210430,BUD,DIV03,PG08,Direct_Labor,,,,,319230.88,100.0
20210430,BUD,DIV03,PG08,Manufacturing_Overhead,MAT03,Plastics,,,217657.42,100.0
20210430,BUD,DIV03,PG08,Freight,,,,,87062.97,100.0
20210430,BUD,DIV03,PG08,Inventory_Writedown,,,,,29020.99,100.0
20210430,ACT,DIV03,PG09,Raw_Materials,MAT02,Polymers,20322.7,50.71,1030562.88,97.2
20210430,ACT,DIV03,PG09,Direct_Labor,,,6395.4,67.34,430668.81,97.2
20210430,ACT,DIV03,PG09,Manufacturing_Overhead,MAT11,Chemicals,,,293613.96,97.2
20210430,ACT,DIV03,PG09,Freight,,,,,113977.64,97.2
